bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,price
2,1,1050,4800,1,0,4,7,1050,0,325000
3,3,1820,6848,1,0,4,7,1820,0,875000
3,3,2210,5750,2,0,3,7,1710,500,426000
5,3,2490,9639,1,0,4,8,1610,880,868500
4,3,4140,24190,2,0,3,11,4140,0,657500
2,1,1210,3090,1,0,3,6,860,350,366000
2,1,1010,4000,1,0,3,6,1010,0,385000
4,2,2050,8750,1,0,3,7,1300,750,300000
3,2,2060,3300,2,0,4,9,1500,560,810000
4,2,1560,7200,1,0,3,6,860,700,460000
3,3,1780,4000,2,0,4,8,1780,0,459000
3,2,1460,10000,1,0,4,8,1460,0,260000
4,3,3030,6813,2,0,3,9,3030,0,557865
4,1,980,3000,1.5,0,4,7,980,0,295000
4,2,1450,7245,1,0,5,7,1450,0,375000
3,2,3230,17833,2,0,4,9,3230,0,2110000
2,2,1520,1020,3,0,3,7,1520,0,307300
4,1,1410,7000,1.5,0,3,7,1410,0,225000
3,2,1390,13200,2,0,3,7,1390,0,290000
4,2,2230,5000,1.5,0,4,7,1510,720,690000
4,2,2110,12653,2,0,4,8,2110,0,825000
3,2,2270,11472,1,0,4,7,1370,900,645000
4,2,2530,10611,1,0,5,8,1320,1210,590000
5,2,1900,5470,1,0,3,7,1180,720,667000
4,3,2390,8432,2,0,3,9,2390,0,664000
4,3,3160,6540,1,0,3,8,1580,1580,452100
2,1,900,2728,2,0,3,7,900,0,290000
3,3,3610,17483,2,0,4,8,3610,0,950000
3,2,2070,4200,1.5,0,4,7,1670,400,662500
4,3,1850,5444,2,0,5,7,1850,0,475000
3,2,1440,9711,1,0,3,7,1140,300,450000
3,2,2590,15229,2,0,3,8,2590,0,538250
2,1,1140,5250,1.5,0,4,6,1140,0,329950
4,4,2760,5040,2,0,3,9,2760,0,1103990
5,2,1310,4800,1.5,0,3,6,1110,200,307000
3,2,1870,7189,1,0,3,7,1270,600,433000
3,2,1900,18000,1,0,4,7,1280,620,212000
5,3,2860,6000,2.5,0,4,8,2380,480,750000
3,2,1640,5650,1,0,3,7,1640,0,279000
3,1,1140,5500,1.5,0,4,6,1140,0,476000
5,2,2590,9394,1,0,4,7,1390,1200,368000
4,3,2160,5200,1,0,3,7,1320,840,228950
5,4,3260,58806,2,0,4,8,3260,0,568450
4,2,1660,3800,1.5,0,3,7,1660,0,619000
3,2,1640,6044,2,0,3,7,1640,0,275000
4,3,2620,5457,2,0,3,8,2620,0,321500
3,2,950,6000,1,0,3,6,790,160,230000
3,1,900,8100,1,0,4,6,900,0,179500
3,2,1650,7313,1,0,3,7,1220,430,460000
3,3,1800,3980,2,0,3,7,1800,0,286000
3,1,1480,4200,1.5,0,3,7,1480,0,427500
3,1,1040,6250,1,0,3,7,1040,0,400000
3,4,2300,5611,1,0,3,8,2300,0,675000
3,1,2480,8906,1,0,3,7,1240,1240,350000
4,2,1970,10358,1,0,3,8,1540,430,385000
2,2,1530,3503,1,0,4,7,830,700,525000
2,1,970,18557,1,0,3,6,970,0,315000
4,3,2920,252648,2,0,3,10,2920,0,820000
3,1,970,7700,1,0,4,7,970,0,205000
2,1,680,5250,1,0,4,6,680,0,500000
4,3,2640,6738,2,0,4,8,2640,0,599000
3,4,4200,30120,2,0,4,11,3600,600,2225000
1,3,1980,7521,1,0,4,7,1180,800,299000
3,3,2980,27144,1.5,1,5,8,2180,800,947500
3,3,1630,1677,3,0,3,8,1630,0,385000
2,2,1780,4520,1,0,5,7,890,890,639950
2,1,1210,8400,1,0,3,8,780,430,824000
3,1,1010,7245,1,0,3,7,1010,0,199950
3,3,2570,5000,1,0,4,8,1480,1090,1005000
4,2,2770,5320,2,0,3,9,2440,330,950000
3,3,2290,9158,2,0,4,8,2290,0,822000
4,2,1780,8400,1,0,3,7,1080,700,473600
5,2,2150,4500,1.5,0,3,8,2150,0,490000
3,2,1920,9306,1,0,3,7,1000,920,245000
4,1,1220,11730,1,0,4,7,1220,0,199000
3,3,2960,5500,2,0,3,10,2440,520,1340000
3,2,1500,19113,1,0,3,7,1500,0,418000
7,4,2830,8625,1,0,4,8,1830,1000,450000
3,3,1580,7000,2,0,3,8,1580,0,280000
3,2,1230,11601,1,0,4,7,910,320,273000
4,3,2910,6338,2,0,3,8,2910,0,549000
5,2,2370,15512,2,0,4,9,2370,0,913888
4,2,1930,3500,1.5,0,5,8,1540,390,689888
4,2,1780,5043,1,0,3,7,870,910,305000
4,3,2760,6850,2,0,3,9,2760,0,602500
2,2,1620,3640,1,0,3,7,900,720,355000
3,3,2160,7525,2,0,3,9,2160,0,756000
4,2,2190,6906,1,0,4,7,1040,1150,289950
3,3,3240,7857,2,0,3,10,3240,0,800000
2,1,720,3255,1,0,4,6,720,0,403000
3,2,1410,1340,2,0,3,8,1370,40,350000
5,4,2980,5100,2,0,3,10,2370,610,1285000
5,2,1950,8025,1,0,3,7,1150,800,525126
3,1,1100,8138,1,0,3,7,1100,0,241450
3,2,1400,9087,1,0,3,7,1400,0,320000
4,2,1710,7455,1,0,3,7,1030,680,234000
5,3,2000,3600,1,0,3,6,1150,850,441000
5,3,2000,3600,1,0,3,6,1150,850,474500
3,1,1440,2618,1.5,0,4,7,1440,0,705000
4,3,1520,3370,2,0,3,8,1520,0,517500
4,1,1440,13300,1,0,3,6,1440,0,142500
2,2,1010,10005,2,0,3,7,1010,0,310000
4,3,2440,9727,2,0,3,9,2440,0,749500
5,3,2480,7200,1,0,3,7,1560,920,360000
3,1,1090,22080,1,0,5,7,1090,0,267500
3,1,1480,32700,1,0,4,6,1380,100,290000
5,3,2800,11325,1,0,4,8,1400,1400,850000
4,2,1820,4500,1.5,0,3,8,1820,0,815000
5,4,5840,11652,2,0,3,11,4410,1430,2200000
4,3,2980,3600,2,0,3,9,2150,830,1625000
3,2,1220,7300,1,0,3,7,1220,0,175000
3,2,1830,9758,1,0,3,8,1300,530,429950
4,3,2900,5505,2,0,3,8,2900,0,675000
3,2,1940,5980,1,0,3,7,1520,420,580000
4,2,1750,7800,1,0,4,6,1750,0,240000
3,3,1850,17808,1,0,4,8,1210,640,374000
4,3,3220,4400,2,0,3,9,2180,1040,862500
2,1,1080,6052,1,0,5,6,1080,0,140000
5,4,3990,18897,2,0,3,8,3090,900,740000
3,2,920,3600,1,0,4,6,820,100,589000
3,2,1290,9760,1,0,3,7,1290,0,275000
4,3,2090,4196,2,0,3,8,2090,0,489900
3,3,1900,3366,2,0,3,9,1900,0,545000
4,1,1360,7132,1.5,0,3,6,1360,0,235000
3,1,1000,4000,1.5,0,4,6,1000,0,230000
4,2,2170,4080,2,0,3,7,1920,250,655000
2,1,820,16030,1,0,4,5,820,0,185000
3,1,1090,7400,1,0,4,7,1090,0,196000
3,2,1830,7897,1,0,4,8,1290,540,572000
4,3,3010,6903,2,0,3,9,3010,0,615000
4,4,4150,17424,1,0,3,9,3130,1020,1950000
6,2,2930,4320,2,0,3,9,2130,800,1225000
3,3,1520,5649,2,0,4,7,1520,0,375000
3,2,1250,9486,1,0,4,6,1250,0,295000
4,3,2760,6000,2,0,5,7,2230,530,760000
3,2,1330,7848,1,0,3,8,1330,0,347000
3,2,1700,5100,1.5,0,4,7,1500,200,712000
4,2,2050,4000,1.5,0,5,7,1210,840,495000
4,2,3140,10437,1,0,4,8,2040,1100,925000
3,1,2030,4080,1.5,0,4,7,1840,190,775000
4,3,2100,7920,1.5,0,4,6,1400,700,429000
3,1,1010,12705,1,0,4,7,1010,0,229000
4,2,1980,113691,1,0,3,7,1980,0,400000
4,2,2100,8290,2,0,4,8,2100,0,625000
2,1,840,6654,1,0,3,7,840,0,130000
3,2,1690,5080,1,0,3,7,1190,500,349000
3,2,2140,26600,1,0,4,7,2140,0,365000
3,3,1810,1988,2,0,3,7,1350,460,487500
3,3,2600,7210,2,0,3,8,2600,0,475000
3,2,1650,8400,1,0,3,8,1470,180,685000
3,2,2460,4800,1,0,4,7,1230,1230,960000
5,2,4320,7620,2,0,3,7,2880,1440,1100000
3,2,2600,15000,2,0,3,9,2600,0,428000
3,3,1930,5790,2,0,4,7,1930,0,435000
3,2,2190,5400,1,0,5,7,1260,930,769950
3,1,1420,10980,1,0,4,7,1200,220,385000
3,3,2090,3002,2,0,3,7,1670,420,352000
3,3,2290,14374,2,0,3,8,2290,0,622500
3,3,2470,11900,2,0,3,9,2290,180,660000
3,1,840,8400,1,0,3,6,840,0,105000
2,1,2100,4480,1,0,5,7,1400,700,420000
3,2,1360,11250,1,0,4,7,1360,0,499950
6,3,3420,22421,1,0,5,9,2270,1150,975000
3,3,1930,2960,1.5,0,5,7,1490,440,665000
4,3,2180,10140,1,0,4,7,1180,1000,540000
4,2,1670,12056,1,0,3,7,1670,0,400000
4,3,2720,6427,1,0,3,8,1650,1070,469950
4,3,3170,9900,2,0,4,8,3170,0,777000
2,2,1610,6300,1,0,3,7,1010,600,346500
3,3,2370,4950,2,0,3,8,2370,0,685000
3,3,2590,18980,1,0,4,10,2590,0,396500
3,3,2850,7130,2,0,3,10,1990,860,783500
4,2,1660,4800,1.5,0,3,7,1660,0,575000
4,4,5550,12968,2,0,3,11,5550,0,1500000
3,2,2200,7620,1,0,4,7,1130,1070,515000
3,3,2020,6628,1,0,4,7,1250,770,300000
3,2,1760,9600,1,0,4,7,1760,0,272000
4,2,1810,4970,2,0,3,7,1810,0,355000
3,2,1310,8440,1,0,5,6,1310,0,223000
4,3,3000,8584,2,0,3,7,3000,0,397000
2,2,1080,5000,1,0,5,6,1080,0,460000
3,3,2170,2738,1.5,0,4,9,1550,620,848000
2,1,740,4275,1,0,5,6,740,0,392800
3,3,5290,224442,2,0,4,11,4540,750,1690000
3,3,5290,224442,2,0,4,11,4540,750,1800000
3,2,2370,7878,2,0,3,8,2370,0,577000
3,1,1890,3330,1.5,0,4,7,1390,500,570000
3,2,1160,6134,1,0,3,7,1160,0,250000
4,2,1550,7350,1.5,0,4,8,1550,0,645000
3,3,3090,67082,2,0,3,9,3090,0,567500
4,3,2610,5240,2,0,3,8,2610,0,337000
3,2,1230,8250,1,0,3,7,1230,0,280000
3,2,1280,5547,2,0,4,6,1280,0,167000
2,1,1880,7560,1,0,3,6,940,940,280000
2,2,1220,8409,1,0,4,6,1220,0,317500
2,3,1350,1252,2,0,3,8,1120,230,405500
4,3,2370,15336,2,0,3,8,2370,0,495000
4,3,3040,11651,2,0,3,10,3040,0,691000
5,2,2080,217800,1,0,5,7,2080,0,480000
2,2,1560,4141,1,0,4,7,880,680,549010
5,4,2980,5809,2,0,3,8,2980,0,750000
2,1,870,5689,1,0,4,7,870,0,365000
3,2,1660,10716,1,0,3,7,1100,560,412500
3,2,1870,9000,1,0,3,7,1440,430,425000
3,1,1410,9656,1,0,3,7,960,450,920000
4,2,2180,8000,1,0,4,9,1630,550,340000
4,3,2620,8960,1,0,5,7,1520,1100,405000
3,3,2450,7051,1,0,3,8,1870,580,537100
4,3,3250,4650,2,0,3,8,3250,0,353500
3,1,1150,7080,1,0,3,7,1150,0,522000
4,3,2780,6978,2,0,3,8,2780,0,710000
3,2,1360,13320,1,0,4,7,1360,0,329950
5,3,2810,14207,1,0,3,9,1540,1270,830000
4,3,1780,11130,1,0,5,8,1780,0,800500
3,1,1100,10125,1,0,3,7,1100,0,168500
3,3,2230,5348,2,0,3,8,2230,0,490000
3,3,1710,1904,2,0,3,8,1140,570,579000
4,3,2620,9873,2,0,3,8,2620,0,600000
4,2,1990,4725,1.5,0,4,7,1190,800,445000
4,2,1450,8450,1,0,3,7,1450,0,362500
4,2,1630,9010,1,0,4,7,1050,580,234000
1,1,730,1942,1,0,3,7,730,0,321500
3,2,1980,3300,1.5,0,4,7,1140,840,660000
4,1,1730,36356,1.5,0,4,6,1730,0,319000
3,2,1350,217852,1,0,3,8,1100,250,314000
3,2,1410,5000,1,0,5,7,740,670,517950
5,3,2360,10081,1,0,4,7,1180,1180,525000
3,1,1190,8450,1,0,5,6,1190,0,319500
4,3,3760,10920,1.5,0,5,9,2400,1360,1580000
1,1,1220,12426,1,0,4,6,1220,0,325000
4,3,2920,32219,2,0,5,10,2920,0,795000
2,2,1590,5136,1.5,0,3,9,1320,270,850000
5,3,3510,10930,2,0,3,9,3510,0,1010000
3,3,1320,1310,3,0,3,8,1320,0,475000
3,1,1610,11250,1,0,3,7,1090,520,375000
3,1,1410,8053,1,0,4,7,1410,0,405000
4,3,2170,10500,1,0,3,7,1570,600,420000
4,2,1890,4800,1.5,0,3,7,1390,500,775000
4,3,3260,5000,2,0,3,9,3260,0,800000
3,2,2080,12714,2,0,4,8,1540,540,436800
3,2,2040,4005,1.5,0,4,8,1740,300,620000
3,1,1250,9035,1,0,4,7,1250,0,230000
1,1,850,8050,1,0,2,6,850,0,165000
1,1,850,8050,1,0,2,6,850,0,490000
3,2,1600,8400,1,0,5,8,1600,0,480000
3,3,2400,6975,2,0,3,9,2400,0,570000
3,2,1870,4894,2,0,4,8,1750,120,615000
3,1,1720,9605,1,0,3,7,860,860,280000
3,1,1030,9834,1,0,3,7,1030,0,326000
2,2,1190,1499,2,0,3,9,1100,90,550700
2,1,910,2002,1.5,0,3,6,910,0,600000
3,1,1290,47044,1,0,3,7,1150,140,450000
2,2,1530,1324,2,0,3,8,1280,250,546000
3,3,2330,33750,2,0,3,9,2330,0,585000
3,2,2090,7667,1,0,3,7,1200,890,489000
3,2,1570,7000,2,0,4,8,1050,520,765000
3,2,1560,26099,1,0,4,8,1560,0,519000
2,1,1500,4120,1.5,0,3,5,880,620,262000
4,3,2160,5005,1,0,3,7,1430,730,550000
2,1,780,5000,1,0,4,6,780,0,285000
4,2,2340,17541,1,0,4,7,1360,980,476000
3,2,3570,30456,1,0,3,8,2070,1500,2200000
1,1,720,5100,1,0,3,6,720,0,335000
4,2,2990,102366,1,0,4,8,2990,0,510000
3,2,1860,13939,1,0,4,7,1860,0,291000
4,2,1950,13440,1.5,0,4,6,1950,0,335000
3,2,1860,9003,1,0,3,7,1490,370,415000
3,2,1550,6039,1,0,5,7,830,720,430000
3,2,1610,6205,1,0,4,7,1210,400,270000
3,2,1810,4500,1,0,4,7,980,830,760000
2,2,1730,4248,2,0,3,7,1730,0,450000
3,3,1230,23522,1,0,4,7,1230,0,425000
4,3,2130,3420,1.5,0,4,7,1730,400,725000
3,3,2190,11060,1,0,4,7,1610,580,700000
5,5,4130,10404,2,0,3,10,4130,0,998000
3,2,1680,9766,2,0,3,7,1680,0,396000
3,3,1480,8381,1,0,4,7,1480,0,547000
4,2,1790,10200,1,0,4,8,1210,580,302000
5,4,2810,2700,2,0,5,9,1900,910,999000
4,3,2360,10000,1,0,3,8,1980,380,633000
3,2,1460,7361,1,0,3,6,1460,0,265800
3,2,2160,8114,1,0,3,8,1460,700,530000
6,2,2610,9132,1,0,4,8,1320,1290,605000
4,3,2170,4587,2,0,3,7,2170,0,489000
2,1,2160,12960,1,0,3,7,1360,800,305000
4,3,2020,7070,1,0,5,7,1010,1010,513000
4,3,2980,5000,2,0,3,10,2980,0,765000
2,2,1300,2970,1,0,3,7,990,310,550000
4,3,3090,10730,2,0,5,8,2420,670,974350
4,2,2280,7229,2,0,4,8,2280,0,653675
3,2,1260,8614,1,0,4,7,1260,0,245000
2,2,1530,4387,1,0,3,8,1020,510,700180
3,3,1830,8133,1,0,3,8,1390,440,510000
3,3,1610,10292,1,0,4,7,1190,420,390000
3,3,2170,5500,2,0,3,8,2170,0,606500
4,4,5020,26319,2,0,3,12,5020,0,1500000
3,2,1620,7772,2,0,4,8,1620,0,290000
3,2,1080,7942,1,0,3,7,1080,0,115000
3,3,1940,37565,1,0,4,8,1940,0,500000
0,0,844,4269,1,0,4,7,844,0,139950
3,3,2360,4638,2,0,3,9,2360,0,580050
3,3,2010,2261,2,0,3,8,1390,620,550000
3,1,800,3060,1.5,0,4,6,800,0,465000
3,1,970,5922,1.5,0,3,7,970,0,354950
4,3,3720,7150,2,0,3,11,3720,0,980000
3,2,2010,7447,2,0,3,8,2010,0,500000
4,1,1430,4080,1.5,0,3,7,1430,0,667750
3,2,2250,11520,1,0,3,8,2250,0,735000
3,2,2130,8742,1,0,3,7,1330,800,361000
3,2,1620,12482,1,0,4,7,1290,330,276750
4,3,3140,3680,2,0,3,10,2310,830,760000
2,1,870,7975,1,0,3,7,870,0,475000
4,3,1820,8217,1,0,3,7,1120,700,234000
3,2,1510,9153,1,0,4,7,1510,0,234950
2,2,1320,7540,1,0,3,7,1320,0,269950
3,3,1800,7318,2,0,3,8,1800,0,495000
2,1,1120,6380,1,0,3,7,1120,0,438000
3,2,2160,22702,1,0,4,7,2160,0,260000
4,3,3220,6399,2,0,3,9,3220,0,697000
2,1,960,5000,1,0,3,6,960,0,212625
5,3,2640,4400,1.5,0,5,7,1840,800,593000
4,3,2430,7243,2,0,3,8,2430,0,410000
2,1,1470,7137,1,0,3,7,1020,450,445434
3,3,2040,15463,1,0,3,8,1340,700,200126
3,3,1670,6666,2,0,4,7,1670,0,290700
4,1,1010,7515,1,0,4,6,1010,0,248000
1,1,540,10125,1,0,3,5,540,0,345000
3,1,1240,4800,1,0,3,7,800,440,525000
3,2,1510,8385,1,0,3,7,1510,0,400000
3,1,1820,5750,1,0,3,7,1120,700,532000
2,1,1000,5026,1,0,5,5,760,240,159995
5,2,2040,11772,1,0,4,7,1030,1010,287000
4,3,3690,11191,1,0,4,10,2190,1500,1115000
3,3,2310,11993,2,0,3,9,2310,0,765000
3,2,1090,9605,1,0,4,6,1090,0,185000
3,1,1150,3000,1,0,5,6,1150,0,430000
4,3,2100,3916,2,0,3,8,2100,0,346000
4,3,2150,16728,1,0,4,8,1240,910,607000
3,2,2500,6000,1.5,0,5,7,1730,770,417000
5,2,3530,9385,1.5,0,3,9,3530,0,930000
2,2,1290,6600,1,0,3,7,870,420,573300
4,2,2010,10816,1,0,3,7,1410,600,260000
1,1,420,6720,1,0,3,5,420,0,280000
4,3,2180,4000,2,0,3,8,2180,0,825000
4,1,1150,8184,1.5,0,3,6,1150,0,307000
4,2,2000,5100,1,0,4,7,1130,870,595000
5,2,2780,7786,1,0,3,8,1390,1390,528000
2,2,1550,7764,1,1,4,8,1550,0,600000
2,1,2180,12875,1,0,3,7,1480,700,275000
2,2,1570,3600,1.5,0,4,7,1320,250,782000
3,3,2260,33042,1,0,3,9,1660,600,610000
3,1,1600,3200,1.5,0,3,7,1600,0,488000
3,1,1630,5000,1,0,3,7,930,700,320000
3,1,890,4810,1,0,3,6,890,0,153500
3,1,1350,9450,1,0,3,7,1350,0,414500
5,2,2850,11860,1,0,3,9,2850,0,750000
3,1,1350,165092,1,0,5,6,1350,0,349990
3,2,3280,79279,1,0,3,10,3280,0,645000
2,1,1090,6000,1,0,3,7,1090,0,425000
4,3,2990,9374,2,0,3,9,2990,0,785000
3,2,1340,63597,1,0,4,7,1340,0,290000
3,2,1340,63597,1,0,4,7,1340,0,415000
2,1,720,5160,1,0,3,6,720,0,248500
3,3,2330,8627,1,0,4,7,1480,850,325000
2,1,1280,5728,1.5,0,5,6,1280,0,272925
2,2,1570,1269,2,0,3,9,1280,290,500000
4,2,1510,5500,1.5,0,3,7,1510,0,250000
4,3,2470,8536,2,0,3,8,2470,0,470000
2,1,1190,3400,1,0,4,7,990,200,440000
4,3,1981,4828,2,0,3,8,1981,0,299999
3,2,1590,7810,1,0,4,7,1590,0,255000
3,2,1150,7700,1,0,3,7,1150,0,415950
5,3,2160,7200,1.5,0,3,7,1220,940,402000
3,2,1770,30689,1,0,3,9,1770,0,729000
2,3,2470,8840,2,0,4,8,1780,690,635000
3,3,1710,8998,2,0,3,8,1710,0,479000
2,2,1860,2670,2,0,4,8,1860,0,462370
3,1,1150,6480,1.5,0,4,5,1150,0,171500
5,3,3850,9457,2,0,4,9,2910,940,925000
5,3,3410,9600,1,0,4,8,1870,1540,675000
4,2,1890,43560,1,0,4,8,1890,0,320000
5,4,3200,43560,2,0,3,7,3200,0,499950
5,1,2170,65340,1.5,0,4,7,1670,500,435000
4,3,2390,6426,2,0,3,9,2390,0,359800
3,2,1410,7566,1,0,3,7,1410,0,239900
2,1,740,4459,1,0,3,5,740,0,295000
3,3,2150,25705,1.5,0,3,6,2150,0,380000
4,3,2180,6500,2,0,3,7,1410,770,435000
2,1,820,5040,1,0,3,7,820,0,508000
6,5,5480,10800,2,0,4,9,4430,1050,2400000
4,3,1960,7875,1,0,3,7,1220,740,234500
2,1,1270,3200,1,0,4,7,960,310,355000
3,2,1710,5200,1,0,5,7,1030,680,230000
3,2,1930,9000,1,0,4,7,1150,780,345000
3,2,1200,4500,1,0,5,7,1200,0,430000
3,2,1680,17409,1,0,3,7,1680,0,500000
4,1,1300,6075,1,0,5,7,1300,0,378000
3,3,1540,3237,2,0,3,7,1540,0,345000
2,2,870,4000,1,0,3,6,870,0,410000
2,2,1890,5400,2,0,5,8,1610,280,750000
4,2,2050,8913,1,0,3,7,1330,720,485000
3,1,880,18109,1,0,4,6,880,0,105000
3,3,2780,4000,2,0,5,8,1960,820,1025000
3,1,1160,10988,1,0,3,7,1160,0,360000
5,3,2300,7600,1,0,4,7,1400,900,294000
4,3,3140,12792,2,0,4,9,3140,0,400000
3,2,2300,6200,1,0,4,7,1150,1150,325000
3,3,2900,23550,1,0,3,10,1490,1410,770000
3,2,1920,8223,2,0,4,7,1920,0,443000
3,1,1150,7486,1,0,3,7,1150,0,325000
4,3,3120,8792,2,0,4,9,3120,0,760000
4,2,2560,7798,1,0,4,7,1890,670,640000
3,2,1410,4303,1.5,0,4,7,1410,0,415000
3,1,970,8580,1,0,3,7,970,0,156000
3,3,3620,8131,2,0,4,10,2730,890,996000
2,1,880,5100,1,0,4,7,880,0,415000
3,2,1900,3783,1.5,0,5,7,1110,790,615000
4,3,2540,4241,2,0,3,8,2540,0,717000
4,2,1690,7794,1,0,3,7,1090,600,548000
3,2,1120,6653,1,0,4,7,1120,0,425000
4,3,2130,9339,1,0,3,7,1330,800,325250
3,3,3420,79279,2,0,3,11,3420,0,1225000
3,2,1900,11165,1,0,4,7,1900,0,557500
4,3,3730,16950,2,0,3,10,3730,0,1260500
3,3,1790,2003,2,0,3,7,1480,310,249950
4,3,2250,7345,1,0,4,8,1320,930,260000
3,3,2880,13500,1,0,5,8,1520,1360,1989000
4,2,1780,2788,1,0,4,6,890,890,442900
3,2,1580,12177,1,0,3,7,1200,380,475000
5,3,3260,9253,2,0,3,8,3260,0,365000
4,3,3180,9603,2,0,3,9,3180,0,780000
3,2,2460,4240,1,0,4,7,1230,1230,930000
5,6,8670,64033,2,0,3,13,6120,2550,2888000
3,1,1020,4980,1,0,4,7,850,170,350000
3,2,1630,9403,1,0,3,7,1630,0,357500
4,3,3290,11446,2,0,3,8,3290,0,520000
4,3,1940,3784,2,0,3,8,1940,0,330000
3,2,1350,11150,1,0,3,7,1110,240,310000
3,1,1110,6060,1,0,3,6,1110,0,279000
4,2,2993,19400,2,0,4,7,2233,760,540000
4,3,2280,7200,2,0,3,8,2280,0,322000
5,3,3800,15500,1,0,3,7,2490,1310,380000
2,1,850,8400,1,0,4,6,850,0,320000
3,2,1560,8456,1,0,5,7,1560,0,400000
3,1,1000,3844,1,0,5,7,900,100,412000
3,1,1400,5100,1.5,0,3,7,1400,0,887200
4,2,1540,5120,1,0,5,6,770,770,395000
4,3,3570,10273,1.5,0,3,9,2630,940,895000
2,1,800,5280,1,0,5,6,800,0,195000
3,1,1160,3750,1.5,0,3,7,1160,0,390000
3,1,1010,7690,1,0,4,6,1010,0,165000
3,1,1010,7690,1,0,4,6,1010,0,255000
4,2,2390,57599,2,0,3,8,2390,0,589000
3,3,1610,4611,2,0,3,8,1610,0,505000
3,3,2400,7260,1,0,3,7,1440,960,335750
3,2,1800,5816,1,0,5,7,900,900,719000
4,3,2110,3000,2,0,3,8,2110,0,796000
2,1,960,7000,1,0,3,4,960,0,95000
3,3,2600,5238,1.5,0,3,9,1890,710,525000
3,2,1340,10224,1,0,4,7,1340,0,417000
3,1,1410,5000,1,0,3,6,980,430,410000
4,2,2390,12292,1,0,5,9,2390,0,984000
2,2,1180,834,3,0,3,8,1180,0,325000
3,1,1040,16986,1,0,4,7,1040,0,314950
3,2,1840,9929,1,0,3,7,1200,640,350000
4,2,2630,4000,2,0,5,9,1810,820,1045000
4,3,2640,25038,2,0,4,8,2640,0,657000
2,3,1720,3132,2,0,3,8,1720,0,234950
4,2,2320,7500,1,0,3,7,1220,1100,410000
3,2,1840,5664,2,0,3,7,1270,570,625000
5,3,2890,15891,2,0,3,9,2890,0,706000
3,2,2200,7706,2,0,3,7,2200,0,485000
4,3,1660,5150,1.5,0,5,7,1280,380,685000
3,3,2170,9900,1,0,3,7,1690,480,242050
3,3,3310,5000,2,0,3,9,3310,0,770000
2,2,1450,3840,1,0,3,7,950,500,557000
3,2,1440,11325,1,0,4,8,1440,0,246000
4,2,1760,7700,1,0,4,7,1760,0,194000
3,3,3170,7187,2,0,3,9,3170,0,720000
2,1,1250,4576,1,0,3,6,1040,210,449000
4,3,3280,209088,2,0,3,10,3280,0,925000
4,3,2460,10401,1,0,5,7,1700,760,570000
3,2,1470,10125,1,0,4,7,1470,0,395000
4,2,1780,15648,1.5,0,5,8,1780,0,1000000
4,1,1580,8475,1.5,0,4,7,1580,0,406000
3,2,1630,2946,1.5,0,4,8,1630,0,574800
4,2,2240,9240,1,0,3,7,1120,1120,309000
3,3,2430,54059,2,0,3,10,2430,0,770000
3,2,1940,5625,1,0,4,7,1440,500,525000
3,3,1970,4058,2,0,3,7,1970,0,419000
4,3,2050,6705,1,0,4,7,1230,820,479000
3,1,1340,18552,1.5,0,4,5,1340,0,160000
4,2,1880,9880,1,0,4,8,1880,0,333000
2,1,860,12160,1,0,4,6,860,0,310000
3,3,2140,2868,2,0,3,8,1770,370,666000
3,3,3620,28064,2,1,5,10,2370,1250,2230000
4,3,2370,7320,2,0,3,7,2370,0,310000
3,3,1860,21876,2,0,3,8,1860,0,350000
4,3,2110,5000,1.5,0,4,7,1640,470,610000
3,2,1990,8501,2,0,3,8,1990,0,564800
3,2,1820,9150,1,0,3,7,1320,500,438000
3,2,3120,9400,1,0,5,9,1820,1300,855000
3,3,1190,3000,2,0,3,7,1190,0,229000
3,2,1170,5450,1,0,5,6,1170,0,260000
3,3,2630,10131,2,0,3,9,2630,0,609000
4,1,1450,6250,1,0,3,6,990,460,277000
4,2,2100,8160,1,0,3,7,1200,900,283000
2,2,1680,8367,1,0,3,6,840,840,334000
4,2,2000,7350,1,0,3,7,1100,900,267000
3,1,1030,3000,1,0,3,7,830,200,385000
5,2,2020,6565,1,0,3,8,1120,900,640000
4,2,2220,23750,1,0,3,7,2220,0,532500
4,3,1750,8476,1,0,4,7,1240,510,335000
3,3,1710,4920,2,0,3,7,1710,0,415000
6,3,3560,107362,1.5,0,4,8,2760,800,1098000
2,3,2720,16637,1,0,3,10,2160,560,1442500
3,1,1010,10215,1,0,3,6,1010,0,180000
4,3,1830,4500,2,0,3,7,1830,0,335000
4,3,4480,42717,2,0,3,9,4480,0,835000
4,2,2080,4400,1.5,0,3,7,2080,0,592500
3,2,1470,11112,1,0,3,7,1470,0,418900
3,1,1600,7324,1,0,4,7,1600,0,340000
3,2,1340,7200,1.5,0,4,7,1340,0,545000
5,4,3680,8680,2,0,3,9,3680,0,1378000
3,3,1770,3451,2,0,3,7,1770,0,183750
4,2,980,10640,1,0,5,7,980,0,295000
4,3,2530,5625,1,0,3,8,1470,1060,625000
4,3,2390,4500,2,0,3,7,2390,0,290000
4,3,3600,155509,2,0,3,9,3600,0,760000
4,3,3270,24750,1,0,4,8,1690,1580,560000
5,3,2300,28480,2,0,3,6,2300,0,475000
3,1,1710,4050,1.5,0,3,7,1710,0,620000
